id,num_orders
1028232,1018.9403246350353
1262649,1049.482919214184
1453211,1015.4961854519348
1262599,800.4297923013225
1495848,1028.3105365521646
1342607,1011.8711305966108
1358429,1033.1573743652168
1475006,1100.8070943063433
1009709,1100.5403332628177
1460444,584.5632554439635
1476535,1524.4248341251819
1297121,1598.0835332643849
1141103,1617.4294635163626
1274933,1462.6393599327498
1435122,4238.894908662316
1486477,3521.197460460337
1195364,1536.0412768239537
1301491,1578.2657815726004
1059056,1282.1426902315877
1098228,1579.499689430333
1080847,349.33072233861736
1064602,395.53750027709305
1093227,357.35273166976276
1177861,334.09421514143577
1259611,331.1287504418165
1274836,281.68009338208174
1030333,382.72929559859256
1249982,299.16996890850197
1188591,305.81388640271103
1316160,356.74959990605015
1419545,127.03736336310138
1062437,169.6681440064976
1181575,160.1810106856865
1143023,169.79616001347415
1278339,135.26686547689349
1282203,172.72557073398178
1080746,175.31989693603816
1296937,171.446289280697
1210564,173.4238578564783
1390579,157.9463139000371
1436947,160.53089524374948
1045739,140.43065034615273
1318087,131.71956196117299
1223698,147.97906624944736
1436625,367.2417923859729
1383644,227.93891281034217
1045356,145.74351728867924
1121593,142.68337889731123
1114635,144.25812142308496
1332667,127.90547169864851
1039351,88.74126654763305
1319273,61.98890295120589
1305518,104.64165068129843
1327143,108.08526074548324
1272171,98.72482170115235
1223757,92.24484414871037
1090089,88.27060799761007
1128850,93.4500921535675
1446344,115.35217049920833
1237947,64.63164004710111
1452835,29.371591444777735
1029462,29.18686784880818
1365321,28.90991098343958
1377892,28.786673247218307
1378346,27.569620908672224
1261333,27.41575634389462
1427333,25.849878936086267
1157382,24.75533152983673
1168967,130.0764310299319
1306954,308.7363305028821
1342909,143.6398169989353
1244760,145.06384683207978
1431361,162.53077747535102
1276681,249.26354076215253
1148958,289.586313567055
1184174,144.63824635082375
1323560,142.6598107133628
1066229,118.46295290768701
1025558,546.5761905354761
1083889,609.1155347146645
1378453,552.0489498900828
1434331,576.6748566453714
1311554,566.3959726757005
1111904,518.5044750566655
1430955,583.4229319020155
1455829,528.1490082140158
1182896,574.646628163991
1205862,593.3705228124181
1215917,99.96192527753432
1409427,101.09412749563106
1100468,98.88196620563669
1411863,101.65634755650233
1010693,99.89346068308275
1004925,100.65912558258735
1265382,99.2777505023601
1239027,105.39294377372681
1462013,96.91513862655833
1464784,99.36186754601425
1440692,58.072049005563834
1268331,54.928101948115234
1030648,320.4123576576888
1033468,283.48380282084605
1452010,50.938411470235785
1164883,52.02575078054539
1265395,53.779765472480676
1214244,47.82437100766122
1307226,48.528705854834826
1425834,76.46056719728188
1105463,443.94353265290266
1245977,485.063807194963
1352817,473.8202441365492
1245183,501.4068194340184
1490092,917.9301754486272
1278462,954.9232861097831
1090267,669.9854677663144
1231613,488.7615767850249
1164334,457.7964483998964
1300150,463.59933075024793
1231259,248.03809902710907
1243020,341.4166493233436
1433764,486.27077502700064
1124103,558.1328561725015
1031825,339.3091226442841
1437782,244.30391757799927
1087645,258.8489960708756
1185456,255.29203598500783
1450862,268.9193751710996
1465438,246.2142564929079
1035890,191.47483746473065
1267165,181.0257856131721
1262997,174.78838843161697
1088775,185.7118557431983
1217709,292.26155834872475
1430418,328.22991843480594
1275478,184.48799581063048
1435295,189.3559764141603
1346982,188.8024978048275
1160970,194.317743816861
1310566,170.87328235278116
1014151,186.81992932615216
1374002,190.0214694212657
1417996,243.41524798100647
1141881,270.38213589948674
1219590,227.692250350422
1373220,257.10468707783946
1355558,239.31949067055163
1042282,155.6271456377638
1323969,161.24253579239115
1480827,851.9189541162687
1161084,883.9735128810835
1351984,851.5074894797452
1196384,836.5432177246254
1231951,825.9898982089662
1004647,819.5856203943318
1441493,837.8844043263729
1337172,837.4012657181273
1127689,826.2466329014586
1321298,829.3136889851266
1475476,775.1703336229182
1207745,1878.9302521698887
1332437,778.5478508225297
1295195,730.5605631723477
1238168,793.897956732274
1401191,750.9208527677349
1320351,4333.18370718023
1015073,3273.8517530953104
1440436,813.4597520078999
1488196,783.1134546834493
1084735,67.63093222513203
1312130,78.28250186076988
1284072,66.31521100800063
1390606,64.91227792992132
1177870,50.96724657231461
1217412,42.86618862580619
1391279,50.937303431013255
1000635,47.18812142529504
1070142,52.927825406387996
1158077,33.873369767313406
1263948,761.4783348724117
1240615,794.0253429578162
1397490,698.7021406627168
1355088,758.2640550166655
1401705,806.7069515418628
1422185,760.3280555152811
1390157,780.2672627831101
1460838,868.1237473206561
1377519,856.567752394486
1310657,444.5896029379153
1491023,468.90905437123354
1067356,457.1038411456628
1282200,522.4920711905469
1137357,522.781702924006
1396043,537.617691453096
1269970,525.7994965288613
1350440,542.4308631251034
1308326,544.850120606684
1242087,448.2983444055164
1043619,507.0832820104645
1222185,50.8249127156384
1497941,52.67026613082979
1278537,55.365616601145135
1355035,51.81264022926707
1143583,53.317223899014614
1020166,55.980422729987474
1406416,53.06268307122308
